vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
0.915807818493642,0.5482901191007314,0.05628582890431344,0.27140254856351587,0.06514751221954243,0.22478694218437037,0.02125501094988482,0.9343410793387982,0.06851713975296829,1.9971856781864918,0.02772478253945909,4.3910574796069906,0.09389673771968493
0.8885106336087182,0.5581687727620019,0.057005272635873676,0.28586741551457917,0.06203548898392692,0.25140209783416984,0.022787786771224856,0.9413091390752284,0.06892136624143105,2.0160719226731167,0.03039790125718544,4.462235098177713,0.09042211944897952
0.8620270870085897,0.5686751175171694,0.059413752775175535,0.2978922683882633,0.06696626260500202,0.27956147316442037,0.02587819027670597,0.9486897487395126,0.06964176785751855,2.0355917049229078,0.03343706959575934,4.537123430311988,0.09004477365475129
0.8363329268423325,0.5797652874894589,0.06387032815961594,0.3093934538069921,0.07167579714264032,0.30935544984885677,0.030199440090041614,0.9564316157143651,0.07063463431664192,2.055807522370421,0.036307464504239606,4.615972391990894,0.09153249340946105
0.8114046241260316,0.590709769663655,0.060475345837634614,0.32572190472969215,0.06486469584073784,0.34154887935315287,0.026669915038836995,0.9645670766503438,0.07181640579074437,2.0776613253115643,0.031722014355040636,4.700960208211738,0.08848468334864408
0.7872193511965184,0.5990367623164454,0.06150166686820015,0.3447214196277754,0.06685043480211007,0.378626175362473,0.029187543577517693,0.9729443539095273,0.07281125214449619,2.1039052993530185,0.03153462205205204,4.798114589344659,0.08556773937043186
0.7637549608073347,0.6110897331271897,0.06115130736535792,0.35912111179963485,0.06635272987192455,0.4143003887519129,0.029948753801079447,0.9814913794387797,0.07373388406501408,2.1273225224461134,0.03294017990944329,4.891429274373602,0.09255936311206422
0.7409899658477723,0.6174129792070725,0.06387989424661121,0.380855168591271,0.07622975896659598,0.4585626266364917,0.03332886846104504,0.9905385884871419,0.07512903663122125,2.1588939297232552,0.03558620672837378,5.006243099736926,0.10352797793248936
0.7189035196664213,0.6271657448292288,0.06762564673308695,0.39971217748376187,0.07741619850243914,0.5017599741528922,0.037550634063675314,0.9992956856604651,0.07640129776374664,2.1878620241910296,0.038996813808686186,5.117797280022371,0.1091742508640113
0.6974753969812104,0.6360124168230491,0.06804421314050577,0.4217029661534662,0.07556187270490695,0.5490318952329643,0.03998761691852966,1.0082530080463095,0.0777741988511313,2.2199401672003622,0.04030389523710515,5.239375669272961,0.11505452404886635
0.6766859753584532,0.6410199659110412,0.06346509064418972,0.451684547253229,0.06484985751449593,0.6037743210125617,0.035538935866060044,1.0169870599067057,0.07947257203401212,2.258412202019673,0.036571563014221445,5.379441107085015,0.11533707781337654
0.6565162172439419,0.6483966204745389,0.06580821354096716,0.4762392862657906,0.06430738500116549,0.6588751541499855,0.03885193061550198,1.025925416767039,0.08142105069822454,2.2954990340869115,0.03847459321056391,5.519607196944082,0.11831280986125933
0.6369476525296373,0.6588668395428525,0.0679249977340524,0.49654434326468877,0.06850134134283593,0.7137886951754069,0.03922142528306794,1.0356538674695126,0.08328259509273536,2.3306138677703423,0.03737342013970859,5.658678842286559,0.12430214159912266
0.617962361639985,0.6692161931612498,0.06555438880753701,0.5200673695530378,0.0623261769694707,0.7720294442867882,0.035466214391541316,1.0452003224683257,0.08532081809137282,2.367654826668526,0.03601161151519367,5.805612857875573,0.1274884626212467
0.5995429591223723,0.6746933594993061,0.07098260558536934,0.5490989283124481,0.06262846404441,0.839572849047246,0.03618922640760223,1.0538748612474895,0.08792986369669059,2.4122418988742735,0.040511579423759,5.97476901708384,0.1410437171481238
0.5816725777267022,0.6884384518369853,0.07082560154986829,0.5697219631909999,0.057999305691053035,0.9008104730875599,0.03392598783299925,1.0638044861151417,0.09036255214442934,2.4487946956581963,0.03845516144655964,6.1279288523855655,0.13316815891308392
0.5643348529594985,0.698329726606463,0.07184024473990189,0.5957973582824148,0.05622704926971108,0.9707292973587067,0.03827462518556484,1.0731336945850596,0.09395109533897905,2.4920075164174524,0.041514052727426747,6.301767757115465,0.136218493568706
0.5475139080984027,0.7039489428547024,0.08090069825070863,0.626574129097211,0.06002452823841981,1.0497592036027705,0.049404425289869464,1.0814737834852313,0.09846536081914792,2.5417757188865537,0.05265859715567819,6.4970433610507765,0.16039266165430907
0.5311943396533411,0.7148089514115074,0.07893570239193594,0.6535608458591607,0.057671826251284114,1.1265617943728752,0.04767233205640526,1.0915961544296267,0.10144657363621837,2.5873004767711953,0.05260697863810786,6.686498481147984,0.16649203850554045
0.5153612032610435,0.7194281594353694,0.08578058249377882,0.6871718890424019,0.06440026265739751,1.216004670792533,0.056274391719351766,1.0998268523910486,0.10451063157518485,2.6422330818785182,0.061883705101641935,6.905495933409,0.18875856669328622
0.5,0.7270544809368671,0.08615471673007973,0.7195975826353699,0.061003379474847685,1.3066300595303746,0.0532859704055731,1.1083361953522992,0.108584096917537,2.6959247917436606,0.06021858735319127,7.12660472821045,0.1926838800582992
