vals,w,v,tau,hat_w,hat_v,hat_tau,rs_loo_hc
4.132012400115338,0.1255453745565229,0.14503646760408712,0.0030612772888108227,0.783078295657385,1.9176937562116958,3.8188898793175863,0.6572077860452871
4.037017258596555,0.1341741040664364,0.14930279739143865,0.003265109271616104,0.7847641944118462,1.9156794449887737,3.819426803625028,0.660435460429896
3.9442060594376556,0.14305571883289395,0.1534280489475406,0.0034740387428781718,0.7865051015529276,1.9136379657468563,3.819978980040652,0.663573273238589
3.85352859371053,0.15217709159644943,0.1574030219899519,0.0036876841114608762,0.788298975680608,1.9115742592033407,3.8205456251620245,0.6666087315205694
3.7649358067924688,0.16152445758774045,0.16121953138756387,0.0039056524956085884,0.7901436351408466,1.9094933122342221,3.821125923416428,0.6695444653707481
3.678379771828634,0.1710835223481936,0.16487042087478884,0.004127542902666656,0.7920367762507506,1.9074001378296144,3.8217190409984654,0.6723924198034787
3.593813663804628,0.18083956863203823,0.16834956593205494,0.004352949309480818,0.7939759887636775,1.9052997436184862,3.8223241271382347,0.6751241021239578
3.5111917342151315,0.19077756115573044,0.17165186702577406,0.004581463617282328,0.7959587727823274,1.9031971084943042,3.8229403213652864,0.6777814842633776
3.430469286314919,0.20088224803309537,0.17477323369045275,0.004812678447155493,0.7979825551069658,1.901097159489447,3.823566759194051,0.6803326763210159
3.351602650938843,0.21113825795654093,0.17771056034245805,0.005046189754032395,0.8000447051867607,1.8990047502508993,3.824202577451846,0.6827814042646588
3.2745491628777286,0.22153019230103874,0.18046169472309248,0.005281599243737062,0.8021425505387072,1.8969246411127008,3.824846919227296,0.6851870644042302
3.199267137797384,0.23204271209310115,0.18302540016201635,0.005518516596630095,0.8042733919925849,1.8948614809479705,3.82549893828281,0.6874728360510636
3.1257158496882362,0.24266061552678356,0.18540131109106017,0.005756561451231301,0.8064345157949006,1.8928197896443537,3.826157804017262,0.6897218959565173
3.053855508833416,0.25336891587801347,0.18758988691789924,0.0059953653277985235,0.8086232102790087,1.8908039442593392,3.8268227041986886,0.6918597247649549
2.98364724028334,0.2641529038466965,0.18959235886087247,0.006234573326533222,0.8108367751673746,1.8888181644278306,3.827492850221182,0.6939219383448798
2.915053062825177,0.274998204231757,0.19141067486711927,0.006473845865161101,0.8130725305108589,1.8868664960937656,3.828167478511129,0.6958682085744169
2.8480358684358023,0.2858908416086902,0.1930474485718079,0.006712860860561439,0.8153278383308358,1.8849528094159993,3.8288458580028424,0.6977191378636597
2.7825594022071254,0.29681727023405946,0.19450589717340241,0.006951316050873698,0.817600100929351,1.8830807879913987,3.829527299041569,0.6995737931206825
2.718588242732941,0.30776441877201377,0.19578978665069754,0.007188932651493884,0.8198867738270503,1.8812539152571466,3.830211156470405,0.7013009983621097
2.656087782946687,0.31871972145994787,0.19690337585094678,0.007425460718368227,0.8221853748548451,1.8794754763365824,3.830896848143608,0.7029707798647857
2.595024211399736,0.32967114352744004,0.19785136224175973,0.007660687384471974,0.8244934925656638,1.8777485561380423,3.831583876714457,0.7045640694406453
2.5353644939701123,0.3406072006162916,0.1986388303954543,0.00789444946771293,0.8268087950252012,1.8760760429755468,3.8322718644479106,0.7060855793430622
2.4770763559917115,0.35151697273301397,0.19927120429675765,0.008126652455649464,0.8291290394598474,1.8744606379237352,3.8329606059228767,0.7075393643016799
2.420128264794382,0.3623901122486151,0.19975420449668346,0.00835729843460811,0.8314520826415613,1.8729048707429095,3.833650145242867,0.708941314473217
2.364489412645408,0.37321685271591465,0.20009381341301846,0.008586526233382194,0.8337758982105614,1.8714111307579473,3.834340891408244,0.7102615125281299
2.3101297000831598,0.3839880035287568,0.2002962462472109,0.00881466735803715,0.8360985886054622,1.8699817000753993,3.835033771601333,0.7115343688747585
2.25701971963392,0.39469495167275265,0.20036793561029853,0.009042322253279446,0.8384184103294197,1.8686188122536649,3.835730449411126,0.712729747008981
2.205130739903046,0.405329661153033,0.2003155294316037,0.009270461321477833,0.8407338050575511,1.8673247303584957,3.8364336152354355,0.7138816189899899
2.154434690031884,0.4158846618492053,0.2001459030153837,0.009500555145763777,0.8430434298830773,1.8661018376501601,3.8371473541342165,0.7150023681812908
2.104904144512021,0.42635305481596125,0.1998661952797177,0.009734738384562486,0.8453462101680267,1.8649527718115109,3.8378776262789556,0.7160619676660506
2.0565123083486516,0.436728503916918,0.1994838648785102,0.009976010140887103,0.847641388958416,1.8638805721986742,3.838632843847921,0.7170573490002229
2.0092330025650473,0.4470052426763466,0.19900677683850973,0.01022847281156148,0.8499285972291695,1.8628888716495882,3.8394245750155567,0.71798873135838
1.9630406500402713,0.45717808556512446,0.19844332005625204,0.01049760873877149,0.8522079344729601,1.861982120604801,3.840268365472492,0.7188930456564765
1.9179102616724886,0.4672424376829127,0.19780255704103059,0.010790591224113194,0.8544800524997377,1.8611658334645131,3.8411846621343644,0.7197302925344994
1.8738174228603843,0.4771943268926316,0.19709441289702959,0.01111662351485515,0.8567462604873586,1.8604468795283218,3.8421998443508487,0.7205330194168938
1.8307382802953682,0.48703043051794204,0.19632989738318685,0.011487294964369843,0.8590086237414718,1.8598337790548614,3.843347305241175,0.7213248971578121
1.788649529057435,0.49674812650549105,0.19552136452521135,0.01191694056426623,0.8612700777296629,1.8593370288407585,3.8446685723823424,0.7220504745896712
1.747528400007684,0.5063455388109308,0.1946827985125249,0.012422985663861793,0.8635345265247396,1.8589694094336093,3.846214384014046,0.7227470113902846
1.7073526474706908,0.5158216047027552,0.19383012353763426,0.013026255801280931,0.8658069444628707,1.8587462920796565,3.848045688400326,0.7234048638783442
1.668100537200059,0.525176132648583,0.19298151915191186,0.013751229057221752,0.8680934489786342,1.8586858922948528,3.8502344645454505,0.7239873203124666
1.6297508346206444,0.5344098699686441,0.19215772892679814,0.014626209382256271,0.8704013567021902,1.8588094770570622,3.8528643159720426,0.7245481880509095
1.5922827933410924,0.5435245647192662,0.1913823390024706,0.015683401050021296,0.8727392060185597,1.8591414924610725,3.856030756418045,0.7251039051868324
1.555676143930472,0.5525230094313786,0.19068200025793605,0.01695886881890459,0.8751167335792648,1.8597095845322529,3.859841120230453,0.7255842262688202
1.5199110829529336,0.5614090802937548,0.1900865701548366,0.018492375961294674,0.8775448167593252,1.8605445230037398,3.8644140805216725,0.7260351779577022
1.484968262254465,0.5701877419585961,0.18962914102264058,0.020327099424417,0.880035358849881,1.8616799892981977,3.8698787314108385,0.7264489795560541
1.45082877849594,0.5788650349730784,0.18934593199021454,0.022509232339433288,0.8826011367011519,1.8631522555349513,3.8763732762746193,0.7268144531605352
1.4174741629268053,0.5874480288807075,0.18927601971438857,0.025087492171651724,0.8852556033239058,1.864999745462935,3.8840433530594534,0.7271340096914652
1.3848863713938733,0.5959447501923028,0.18946089603323008,0.028112561893726,0.8880126623110107,1.8672625080187275,3.8930400880924187,0.7274360322563628
1.353047774579807,0.6043640747744417,0.18994384828329783,0.03163649590568749,0.8908864147088188,1.869981613195736,3.9035179654436853,0.7276920281604312
1.3219411484660295,0.6127156043347269,0.19076917856978087,0.035712126815972314,0.8938909052007642,1.8731985226163395,3.915632651576587,0.7278859976596569
1.291549665014884,0.6210095214137834,0.19198128982488213,0.040392506377751755,0.8970398714010519,1.8769544537176717,3.929538882343575,0.728018379103197
1.2618568830660204,0.62925643493905,0.1936236865387188,0.04573041067350108,0.9003465135786969,1.881289777401217,3.945388533140977,0.728117555598565
1.232846739442066,0.6374672232452421,0.19573795108809125,0.051777932403425014,0.9038232951804062,1.8862434774957724,3.963328966698506,0.7281663219415903
1.2045035402587825,0.6456528818601822,0.19836276542978973,0.05858617475018823,0.9074817821349644,1.8918526946959506,3.9835017272431275,0.728151308483176
1.1768119524349985,0.6538243831532471,0.20153304907830613,0.06620505265806166,0.9113325261322333,1.8981523707127184,4.006041620525825,0.7280838027139526
1.1497569953977358,0.6619925476777636,0.2052792746545726,0.07468319808182669,0.9153849883052547,1.9051749909924514,4.031076178175372,0.7279616128881684
1.1233240329780276,0.6701679427844134,0.20962701067193212,0.08406796271264635,0.9196475123830683,1.9129504432226967,4.058725508780894,0.7277868211642877
1.0974987654930561,0.6783607948939043,0.21459671126359112,0.09440550178501161,0.9241273291901326,1.92150596086105,4.089102468937268,0.7275449620203375
1.072267222010323,0.6865809230308582,0.22020375354810737,0.10574092411946136,0.9288305931983651,1.9308661505393085,4.122313112523246,0.7272479804706704
1.047615752789665,0.6948377016577665,0.226458701804171,0.118118494982344,0.9337624529431502,1.9410531044654493,4.158457378478094,0.7269001504195136
1.0235310218990263,0.7031400314228944,0.23336775009164262,0.13158187090869952,0.9389271306994293,1.952086551218859,4.197629918394945,0.7264978554863685
1.0,0.7114963412539684,0.24093330007746228,0.14617436108605003,0.9443280291558325,1.9639840737096388,4.239921064604001,0.7260339724975381
