vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
1.6210961891629234,0.17206537303944958,0.020078438177141538,0.0786373691740844,0.03802266894078016,0.031066597622210184,0.004796785719676923,0.8025970661925653,0.07338626789179944,1.8912676489941447,0.03476839434059637,3.825668265678735,0.1192183321772811
1.5874010519681996,0.1769955999527398,0.020454731347298544,0.08064395731307647,0.039609726425375656,0.03473204855939147,0.005362450920148599,0.8045097767982138,0.07326587941532045,1.892210315637713,0.03482212395386648,3.834969130904334,0.11892064583150458
1.5544062817709194,0.18196448667575435,0.020814041790797554,0.08495272789817422,0.038090785992531594,0.03876691030980625,0.005827831987850897,0.8065255684105257,0.07317694972769512,1.8934166922424254,0.03462835887135269,3.8452095076176795,0.11782893979485708
1.5220973211609652,0.18750237284549354,0.021175678737543644,0.08740408761140302,0.03873347259320539,0.04277966610922851,0.006084924692494351,0.8084807989907802,0.0731317354729809,1.8943637980103452,0.03463233169761807,3.855380428840409,0.11725213709490512
1.4904599153098523,0.1929649601680862,0.021211076031838742,0.0899622900704213,0.03945824240587014,0.0472315453648597,0.006246660926104187,0.8105628209786789,0.0729544675878149,1.8956381100162343,0.0348330248790654,3.8666536595010417,0.11721298948925138
1.4594801056814464,0.19857331301044856,0.021323853143166198,0.09237820080129744,0.040914154303984686,0.05195691910673807,0.006262379205654631,0.81267996933556,0.07266400061242789,1.8970424037829843,0.03496753660064999,3.8786103100038143,0.11708113882242602
1.429144223873409,0.20390922448370752,0.02179596061786808,0.09641477065787271,0.04036515591264981,0.057363803318056475,0.006183567925858394,0.81499761023063,0.07259184116766756,1.89903817853244,0.03526260268326075,3.8922804870426457,0.11732384238690516
1.3994388855866493,0.20901126762736005,0.022203728409608138,0.10030477201175143,0.041373801203848266,0.06342740133423065,0.006584368225619637,0.8174930794734477,0.07243900649630114,1.901581977421009,0.03542728127072698,3.907598638117771,0.11722704163776165
1.3703509847201238,0.21428929191351734,0.022460723959672958,0.1039461195891321,0.04259060775585333,0.06981143501264257,0.00686877189815199,0.8200182503111388,0.07220991313595392,1.9042766139337988,0.035149307647880115,3.9237220260579,0.11599409058487328
1.3418676875883775,0.2199602719202894,0.02265120360292847,0.10714976034815034,0.04437553228736099,0.0763952848453253,0.007381343096948135,0.8225697009943527,0.07210690759778421,1.9069476865506652,0.03489744669028309,3.9403188673496503,0.11514222792690106
1.3139764272592762,0.2254413833886199,0.023550434716260896,0.11172333726028752,0.04425042727536774,0.08360811244865232,0.007673809045575195,0.8252638783490576,0.07189179831170726,1.9101123039117593,0.03522907485259074,3.9584793293701734,0.11520278093308478
1.2866648980094317,0.23088861824433804,0.024183511538615955,0.11490327617555378,0.048043549855793656,0.09140183545675344,0.00830391683627493,0.8281199124736208,0.07194197724443643,1.9137159979462461,0.035507994407712885,3.978093586095503,0.1156245639388856
1.2599210498948734,0.235740584615989,0.024910003407849567,0.12117673901576255,0.046617016090192455,0.10017202619630242,0.008642072466667539,0.8312063547076572,0.07185268987137496,1.9182190561360783,0.03523093452859058,4.000137888656505,0.11467392236686494
1.2337330834345674,0.24192700438981177,0.02526886776927286,0.12498220866483382,0.04782851885984737,0.10848362024870649,0.009545979289642171,0.8341183946176023,0.0719574993400675,1.9218674326301766,0.03428365516958916,4.021011848848588,0.11233940446739674
1.2080894444044474,0.24775774635655634,0.026062853246420842,0.12956123148172727,0.0491735954957576,0.11762030899740694,0.010228377753874331,0.8372265371617458,0.0721436708021428,1.9262055248778014,0.03441967629852178,4.043920510288831,0.11245664502068377
1.1829788187396464,0.25301790923197415,0.027240017562646757,0.13427616244523807,0.052491831908243455,0.1277622562190711,0.011117011523452175,0.8405439177100911,0.07225519501819297,1.9314610855964829,0.035118977571305554,4.069321186053204,0.11297198521818765
1.1583901275426935,0.2593857715907435,0.02757158785333292,0.13941041065751983,0.05064677807125208,0.1375428066453031,0.011629351866976808,0.8436725617172446,0.07220983572989746,1.9359874237097978,0.034880064576934204,4.093797315185434,0.1122290314286841
1.1343125221954626,0.2649284297913905,0.027585264566574688,0.1477979074517389,0.04392699733627651,0.1485079027131324,0.011316629916664059,0.8470434308306944,0.0720149107037394,1.9416155093742182,0.03520761624368108,4.121213627999229,0.11224416096800358
1.110735379572726,0.27039178058301305,0.028909982217077468,0.15372580347649856,0.0452698750400899,0.16019224880105806,0.011711448469376409,0.8506332316108246,0.07210029495873829,1.9477613949775552,0.0357559981221144,4.150381591823055,0.11293377579913885
1.0876482973551913,0.27572782643184834,0.029208301472035673,0.16001248656734057,0.045911510892792905,0.1725977245942585,0.012272960833791872,0.8543808867028723,0.0721925893033058,1.9544169953646948,0.03596974821635692,4.181314124802265,0.11285563198642852
1.065041089439963,0.28172891980880976,0.029973476240905378,0.16556923532774145,0.048352066611681774,0.185110794419677,0.013256308845339798,0.8581379914901163,0.07240124744264928,1.9608800396271626,0.03607574570183646,4.212490191682409,0.11303993103752909
1.0429037814463957,0.28787528472630697,0.02984125172285738,0.17185676461737306,0.047939877048283286,0.19801639461050935,0.01265067085063614,0.861889293544917,0.07224973218828074,1.9674793286448722,0.03623436737896096,4.244610050758028,0.11321276269645622
1.021226606315364,0.29251320355798355,0.029189286019430393,0.18229145132459185,0.03903111413526874,0.2127936768366466,0.01210890966397063,0.8659838532314531,0.07210869440740542,1.9758782751156512,0.0370140993754761,4.2813326637557525,0.11477349212426155
1.0000000000000002,0.2981987318605578,0.029657875132879215,0.18856945544247736,0.043175039977353766,0.22748577101301531,0.01307886112057028,0.8701195513194483,0.07216088413265462,1.9838431062324897,0.03614294242921072,4.317807034449301,0.11255901389985504
0.9792145972460016,0.3040492433029656,0.03061832601511605,0.1959169936790246,0.042304423731788124,0.2426585598567731,0.014185986129532074,0.8743347979682852,0.07222358055071171,1.9920149138706653,0.036077461095263,4.355431796353779,0.11242164892229159
0.9588612274596487,0.3098338490009914,0.03128057427115565,0.20343333339211328,0.04205861659388871,0.25856902916261293,0.014621979034278622,0.8786858021793647,0.0722647263129573,2.000658136061466,0.035969998382945775,4.394833163268332,0.11249204904533994
0.9389309106617064,0.31504479094656257,0.032144673409836504,0.2119382732193993,0.04127128156285309,0.27564498506531343,0.01521147567328456,0.8832318300528368,0.07233732365981164,2.010237548783623,0.0357183605667082,4.437056780512433,0.11153098516547715
0.9194148535254243,0.321259042905907,0.03443709934784305,0.2184531420642459,0.04425670592289154,0.2926212210220117,0.01633500519619522,0.8878184910696753,0.0725768932535094,2.019316122256248,0.0369524218876167,4.4789590037287095,0.11464840319951054
0.9003044454968896,0.32602125553746786,0.03448413166696093,0.22825399330287258,0.042367632682453714,0.31149892788129724,0.016591660767363577,0.8926244872207314,0.0726347565825046,2.030169656367466,0.03696262595232965,4.5255216835307825,0.11510997549773376
0.8815912549960213,0.33043422006711337,0.03562186434258142,0.23811112269568235,0.04247175222025469,0.3314478477590508,0.01750330877410063,0.8975880820355061,0.07275527562074657,2.041797776073617,0.03739961907637985,4.574636297730309,0.11556592227758913
0.8632670256965258,0.3365910387735604,0.037472233229368435,0.24617074877496598,0.041801676471119896,0.35053044688684837,0.018260235788385527,0.9024516809682807,0.07272974634841188,2.0520740737042225,0.039015097887516455,4.621568427236037,0.11757263368374604
0.8453236728831772,0.34207167846288655,0.036496849548674326,0.25640296174191546,0.035227681796942086,0.3710018587718259,0.016678166912011416,0.9075041035434458,0.07272643009376868,2.063464978988557,0.03884873849522713,4.671863950472396,0.11783566688271876
0.8277532798848108,0.34684281811831047,0.03615305094196522,0.2667814477456432,0.03292522634887017,0.3929850568710353,0.01625629108143645,0.9128101349777326,0.07287752022327217,2.076034706551586,0.03882620246172742,4.725730713099563,0.11901245434475874
0.8105480945814617,0.3524287103278238,0.03609384230796038,0.2760990915400525,0.032787209912169296,0.4150537971995297,0.01600891355106881,0.9181862388856016,0.07310735225960902,2.0883033325575564,0.038555913386432404,4.7797717455427335,0.11923300873948217
0.7937005259840998,0.35810213963483356,0.03608634620016656,0.2855815710692606,0.03228065985569853,0.43782443611261124,0.01695078693363312,0.9236600799030815,0.07335365080276553,2.1009224070071015,0.03826098546269387,4.835455775179502,0.11828685859292878
0.7772031408854598,0.3632720594056968,0.037113271003845705,0.29590185530877416,0.030251877971306837,0.46177683165809497,0.016431344707363613,0.9291886404160423,0.07355424309773591,2.114361620186016,0.03950716807439734,4.893937987731936,0.1205819003073135
0.7610486605804827,0.36877027806050966,0.03560715147480385,0.30616371494512956,0.028705510315288844,0.48639941170485906,0.015930178597130626,0.9349635185126535,0.07389799011191729,2.1280552460580786,0.0384709373829839,4.95396423267118,0.11948235977902943
0.7452299576549262,0.37493127578613433,0.03676127792689465,0.3154070318788126,0.03031028000760582,0.5112082130445621,0.018094833032770888,0.9408396202985466,0.07421423647507686,2.141529311849611,0.03898888288635704,5.01438505988871,0.12006403578848988
0.7297400528407233,0.3804251163720728,0.0369541801463911,0.3257435858619111,0.030934048813602066,0.5375374742202195,0.019252473153484394,0.9468690290002455,0.0745711781995037,2.156114057202306,0.03885455206091913,5.078360610353323,0.12014013519116096
0.7145721119367046,0.3853878176455053,0.037594347579383756,0.3368439078659641,0.031032934398100676,0.5652904174403058,0.01991580318063245,0.9530256193539701,0.07507784996010776,2.171715000677295,0.0391784785570089,5.1457230645526115,0.12144978886622358
