alphas,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
1.4594801056814464,0.19497046388775793,0.028930003242555704,0.09434535396062618,0.03883210598776418,0.05251148534226458,0.006011604976975283,0.8133805282636818,0.07857696515141462,1.899591795956888,0.03567484018032929,3.8835321646711556,0.12422672732035239
1.429144223873409,0.20041550089991925,0.028821751652894766,0.09799874526763942,0.03803049571405653,0.057876429164874316,0.006058623979515876,0.8159550879654915,0.07859548640769368,1.9014544294068805,0.035382355391994254,3.8970659246149126,0.12387329009985759
1.3994388855866493,0.20639270515474847,0.029440635364429653,0.10039553157840579,0.039783662578724024,0.06327349025077124,0.0069972672449722766,0.8184768518998287,0.07864041070902958,1.9031494857967746,0.03497575867165505,3.910675719016028,0.12269865238991284
1.3703509847201238,0.21131905678660307,0.029573030686458054,0.10482817764966752,0.04085489917842816,0.06994967860205901,0.007067703372649524,0.8213627101818416,0.0786956405307794,1.9061438229904397,0.034722831388145366,3.9274952060689374,0.12216314732285574
1.3418676875883775,0.21673246227955198,0.02991543777081265,0.10877467603789279,0.042070307237782746,0.07674047680195754,0.007710639934631445,0.8242535552588451,0.07865637021852534,1.9090232286579294,0.033878224642234535,3.944581161550171,0.1201298575651337
1.3139764272592762,0.2223595590941421,0.030539166725783117,0.11216571775031241,0.04361895832935972,0.0838358001688939,0.008052309398822793,0.8271997749502237,0.0786950686709155,1.912002051211353,0.03395152815790841,3.962409844949515,0.11976375736358175
1.2866648980094317,0.22782255001243887,0.030712790709797145,0.11661339436087222,0.044707440243251746,0.09159352728418935,0.008273575344249369,0.8303077733591269,0.07884407073044812,1.9154948693479081,0.03373474151296706,3.9818769822364355,0.1191168974565967
1.2599210498948734,0.23404641632388806,0.030603912662060705,0.12016581016800762,0.045598675204063646,0.09924242287214632,0.008701365280005133,0.8333277224009931,0.07901543175430534,1.9185925885532245,0.03350814106635716,4.001049623623757,0.11855751268198847
1.2337330834345674,0.23882303151610224,0.030964474705234935,0.1260398556947575,0.04608996522200898,0.10853248719929821,0.008758319216510699,0.8367852995133395,0.07904289255789977,1.9233660673021233,0.03391197811325111,4.024308903905046,0.11913246514919502
1.2080894444044474,0.24507019800576657,0.031654685099789054,0.12972263901343192,0.04788505306600713,0.11725246119150015,0.009976241959043548,0.8400975202227908,0.07921566874157084,1.927171211411184,0.033437839706792885,4.04613601491706,0.1177223154294627
1.1829788187396464,0.25077750429112106,0.032507837527396825,0.1343452376471732,0.05010036729891934,0.12694697800148347,0.010260371081304714,0.8436570875007449,0.07933585264772466,1.9318202970656548,0.03369752039477445,4.070353999043218,0.11802477271288657
1.1583901275426935,0.25639725922357764,0.03290821953781329,0.13936181250293103,0.05195332016710323,0.13724589138727672,0.010474556451758743,0.8473035292836206,0.07940997992063197,1.9368713601822476,0.034008057633564695,4.096038545366792,0.1186553814110943
1.1343125221954626,0.2615829256568768,0.033117690799760055,0.14585334622436044,0.05194108570981314,0.14846155594783236,0.010752079863484058,0.85113680825361,0.07948456052991193,1.942699498650376,0.03374605871565591,4.123995466406979,0.11749423140128099
1.110735379572726,0.2658353596873806,0.03355411563559007,0.15537607620506566,0.047766267405082045,0.1611125572050447,0.011130168204004608,0.8553061961729148,0.07974649026550829,1.949848831545728,0.03377936274957091,4.155471938884229,0.1174795293172329
1.0876482973551913,0.272595925100051,0.033304157940226474,0.15964207639347866,0.0487751079356113,0.17228337852523576,0.011001472423765965,0.859043369348577,0.07987301959323687,1.9549140238945908,0.03401198969420614,4.1832248519803175,0.11832336975465131
1.065041089439963,0.2768322687226556,0.03446796121862753,0.16766140884677871,0.04925991732881537,0.1861306074232541,0.011600119562510464,0.8633892446663944,0.08017284834587826,1.962758637534103,0.034682759237204965,4.21758363868294,0.11885460806377715
1.0429037814463957,0.28226576446914725,0.03508674829336828,0.17490793679880287,0.04879185863547648,0.19969373685802,0.012233222939115091,0.8676773241428704,0.08040184494222176,1.9699146890771224,0.034314582587797,4.251194326492842,0.11769678979060767
